MGNT,D,20190603,000000,3730.0000000,3859.5000000,3697.5000000,3850.0000000,385759
MGNT,D,20190604,000000,3841.0000000,3890.5000000,3821.0000000,3860.0000000,365006
MGNT,D,20190605,000000,3865.0000000,3877.5000000,3837.5000000,3853.0000000,165820
MGNT,D,20190606,000000,3853.0000000,3876.0000000,3826.5000000,3839.5000000,151980
MGNT,D,20190607,000000,3839.0000000,3864.0000000,3789.0000000,3820.0000000,240938
MGNT,D,20190610,000000,3833.5000000,3841.5000000,3791.0000000,3797.0000000,199921
MGNT,D,20190611,000000,3805.0000000,3826.0000000,3760.0000000,3781.0000000,419395
MGNT,D,20190613,000000,3647.0000000,3683.0000000,3625.5000000,3650.0000000,297737
MGNT,D,20190614,000000,3653.5000000,3689.0000000,3615.0000000,3650.0000000,252315
MGNT,D,20190617,000000,3645.0000000,3755.0000000,3623.0000000,3740.0000000,256587
MGNT,D,20190618,000000,3740.0000000,3785.0000000,3716.0000000,3741.0000000,207486
MGNT,D,20190619,000000,3748.0000000,3774.5000000,3717.5000000,3759.5000000,162862
MGNT,D,20190620,000000,3766.5000000,3819.0000000,3759.0000000,3805.5000000,359783
MGNT,D,20190621,000000,3805.0000000,3818.5000000,3716.0000000,3753.0000000,284818
MGNT,D,20190624,000000,3760.5000000,3760.5000000,3700.0000000,3718.5000000,158261
MGNT,D,20190625,000000,3705.5000000,3736.0000000,3663.0000000,3690.0000000,148326
MGNT,D,20190626,000000,3690.0000000,3865.5000000,3681.5000000,3865.0000000,874471
MGNT,D,20190627,000000,3867.5000000,3914.0000000,3791.0000000,3791.0000000,481788
MGNT,D,20190628,000000,3799.5000000,3802.5000000,3731.0000000,3735.0000000,233295
MGNT,D,20190701,000000,3754.0000000,3782.0000000,3725.5000000,3729.5000000,165042
MGNT,D,20190702,000000,3735.0000000,3769.5000000,3703.0000000,3769.0000000,156057
MGNT,D,20190703,000000,3770.0000000,3793.5000000,3747.0000000,3785.0000000,167973
MGNT,D,20190704,000000,3780.0000000,3849.5000000,3770.5000000,3833.0000000,324885
MGNT,D,20190705,000000,3831.5000000,3844.5000000,3803.5000000,3832.5000000,170473
MGNT,D,20190708,000000,3839.0000000,3938.0000000,3828.5000000,3935.0000000,394950
MGNT,D,20190709,000000,3936.0000000,3955.0000000,3875.5000000,3930.0000000,275747
MGNT,D,20190710,000000,3938.0000000,3990.0000000,3900.0000000,3911.0000000,327789
MGNT,D,20190711,000000,3911.0000000,3930.0000000,3842.0000000,3860.0000000,297993
MGNT,D,20190712,000000,3861.5000000,3886.0000000,3795.5000000,3863.5000000,259276
MGNT,D,20190715,000000,3863.0000000,3938.0000000,3839.0000000,3878.5000000,214182
MGNT,D,20190716,000000,3873.5000000,3898.0000000,3835.5000000,3867.0000000,156259
MGNT,D,20190717,000000,3851.0000000,3907.0000000,3846.0000000,3869.5000000,169872
MGNT,D,20190718,000000,3869.0000000,3885.5000000,3837.0000000,3845.5000000,136975
MGNT,D,20190719,000000,3870.0000000,3887.0000000,3806.0000000,3820.0000000,393376
MGNT,D,20190722,000000,3816.5000000,3834.5000000,3746.0000000,3751.0000000,308935
MGNT,D,20190723,000000,3761.0000000,3819.0000000,3736.0000000,3807.0000000,235605
MGNT,D,20190724,000000,3815.5000000,3816.5000000,3785.0000000,3800.0000000,159121
MGNT,D,20190725,000000,3800.0000000,3900.0000000,3770.0000000,3793.5000000,409639
MGNT,D,20190726,000000,3818.0000000,3818.0000000,3746.0000000,3780.0000000,172862
MGNT,D,20190729,000000,3771.0000000,3812.5000000,3762.5000000,3784.5000000,156261
MGNT,D,20190730,000000,3795.0000000,3795.0000000,3745.0000000,3782.5000000,104495
MGNT,D,20190731,000000,3781.0000000,3809.5000000,3751.0000000,3785.0000000,250382
MGNT,D,20190801,000000,3768.0000000,3793.5000000,3721.5000000,3759.0000000,169450
